match_id,season,comp,best_type,best_p,best_won,p_1X,w_1X,p_X2,w_X2,p_12,w_12
20ea550e468801af,2022_23,E0,12,0.7179913783201886,1,0.5725463876036194,0,0.709462234076192,1,0.7179913783201886,1
1aa3672392a1d3c4,2022_23,E0,X2,0.811625572298045,1,0.4234464200241652,0,0.811625572298045,1,0.76492800767779,1
12b3c1f3ef195e9e,2022_23,E0,X2,0.7582022278456304,0,0.5210338352116737,1,0.7582022278456304,0,0.7207639369426959,1
a7fd70afa7263659,2022_23,E0,1X,0.7448998643328869,1,0.7448998643328869,1,0.5226578835930242,0,0.7324422520740888,1
36a782bf54c3381d,2022_23,E0,X2,0.7612190893939514,0,0.4859608619331075,1,0.7612190893939514,0,0.7528200486729411,1
cf5c334cd5b7d83e,2022_23,E0,12,0.7431305428848154,1,0.5940316863721595,1,0.6628377707430251,0,0.7431305428848154,1
9a0f1acfa3d92805,2022_23,E0,12,0.7020910110969006,1,0.7004179015348141,0,0.5974910873682854,1,0.7020910110969006,1
2eadf807199830dd,2022_23,E0,12,0.6971122682440777,1,0.6591164920031849,1,0.6437712397527378,0,0.6971122682440777,1
7a4c631c238bdff7,2022_23,E0,12,0.6970527083721976,1,0.6911614298924325,1,0.61178586173537,0,0.6970527083721976,1
1057a8f1a5e7ba45,2022_23,E0,1X,0.8326747023456713,1,0.8326747023456713,1,0.40596158469048127,0,0.7613637129638474,1
97a8857f3d844b28,2022_23,E0,1X,0.7931696187538984,1,0.7931696187538984,1,0.4831615523893184,0,0.7236688288567833,1
ebd8e759dfd93834,2022_23,E0,1X,0.8563454033260278,1,0.8563454033260278,1,0.3556209289329232,0,0.788033667741049,1
713428ea209e8e38,2022_23,E0,12,0.7260747637384286,1,0.5627094602161726,0,0.7112157760453988,1,0.7260747637384286,1
1467052695784631,2022_23,E0,X2,0.8210646288087722,1,0.422134731265824,1,0.8210646288087722,1,0.7568006399254038,0
e5b5e797801fbb3e,2022_23,E0,1X,0.8429463235551304,1,0.8429463235551304,1,0.3641560823619958,0,0.7928975940828737,1
46dec832046929cf,2022_23,E0,1X,0.7404135464387874,1,0.7404135464387874,1,0.5280741021542376,1,0.7315123514069751,0
0e0b86f60bf41da3,2022_23,E0,12,0.6973539014190525,0,0.6409413896450389,1,0.6617047089359087,1,0.6973539014190525,0
66538593d46a5729,2022_23,E0,X2,0.7689824760991935,1,0.4754984487850078,1,0.7689824760991935,1,0.7555190751157987,0
9278bf3b7dbc00d7,2022_23,E0,12,0.6983207329072025,1,0.6685472141465374,0,0.6331320529462601,1,0.6983207329072025,1
2f7bc06175e38c65,2022_23,E0,1X,0.7899192768307288,1,0.7899192768307288,1,0.4817318591971921,0,0.7283488639720792,1
ac99460626c56eef,2022_23,E0,X2,0.7881334460818801,1,0.4768149540132186,1,0.7881334460818801,1,0.7350515999049015,0
5333875d55a5de7c,2022_23,E0,12,0.728760055453886,0,0.679925190527753,1,0.591314754018361,1,0.728760055453886,0
1006763ac415ca39,2022_23,E0,1X,0.9099525598142517,1,0.9099525598142517,1,0.24287838367373096,0,0.8471690565120171,1
5634e68ed69e1396,2022_23,E0,1X,0.7742891905756952,1,0.7742891905756952,1,0.4791074420067542,0,0.7466033674175507,1
54dd833098301ec9,2022_23,E0,12,0.7466923043784127,1,0.5475530970661836,0,0.7057545985554038,1,0.7466923043784127,1
18273bcce7a0b942,2022_23,E0,1X,0.8365008443943915,1,0.8365008443943915,1,0.3992789317913301,1,0.7642202238142783,0
9a3bb1eb274a353a,2022_23,E0,X2,0.8784937752126358,0,0.34817265146975435,1,0.8784937752126358,0,0.77333357331761,1
e70df4ff85b3fab0,2022_23,E0,1X,0.7296449471024337,0,0.7296449471024337,0,0.5464490119237784,1,0.7239060409737881,1
0592e56694612bcc,2022_23,E0,1X,0.8003040571074049,1,0.8003040571074049,1,0.45979657236727856,0,0.7398993705253167,1
639c6dd7bf5ffa9d,2022_23,E0,1X,0.8755295153032666,1,0.8755295153032666,1,0.31179036340709065,0,0.8126801212896427,1
60dcbf8fd36f0bc0,2022_23,E0,1X,0.8866329658419765,1,0.8866329658419765,1,0.3033283346386214,0,0.8100386995194021,1
7a6395121661ffbe,2022_23,E0,X2,0.7508979423920802,0,0.505800650104444,1,0.7508979423920802,0,0.7433014075034757,1
206bc35717ae8ad3,2022_23,E0,1X,0.826468749114895,1,0.826468749114895,1,0.42248780473018954,1,0.7510434461549155,0
e6147c150fba48c3,2022_23,E0,12,0.7148170883494902,1,0.6308325464088118,1,0.6543503652416981,0,0.7148170883494902,1
dc963f6e3102fc57,2022_23,E0,X2,0.7526252852468374,0,0.4972332221160771,1,0.7526252852468374,0,0.7501414926370856,1
0118ec429bc20a5a,2022_23,E0,1X,0.8392943973700788,1,0.8392943973700788,1,0.3749575763513605,1,0.7857480262785607,0
64c1617fe98d10fd,2022_23,E0,X2,0.7189710141416743,1,0.5699180561614765,1,0.7189710141416743,1,0.7111109296968491,0
