match_id,status,market_id
WTA-2023-13231,MATCHED,1.214637395
WTA-2023-13232,MATCHED,1.214643828
WTA-2023-13233,MATCHED,1.214638041
WTA-2023-13234,UNMATCHED,
WTA-2023-13235,UNMATCHED,
WTA-2023-13236,MATCHED,1.214637148
WTA-2023-13237,MATCHED,1.214701577
WTA-2023-13238,MATCHED,1.214705519
WTA-2023-13239,UNMATCHED,
WTA-2023-13240,MATCHED,1.214644045
WTA-2023-13241,MATCHED,1.214635487
WTA-2023-13242,MATCHED,1.214644783
WTA-2023-13243,MATCHED,1.214703255
WTA-2023-13244,MATCHED,1.214631201
WTA-2023-13245,MATCHED,1.214703896
WTA-2023-13246,MATCHED,1.214703618
WTA-2023-13247,MATCHED,1.214637549
WTA-2023-13248,MATCHED,1.214633024
WTA-2023-13249,UNMATCHED,
WTA-2023-13250,MATCHED,1.214782389
WTA-2023-13251,UNMATCHED,
WTA-2023-13252,UNMATCHED,
WTA-2023-13253,MATCHED,1.214701583
WTA-2023-13254,MATCHED,1.214640097
WTA-2023-13255,MATCHED,1.214632640
WTA-2023-13256,MATCHED,1.214635551
WTA-2023-13257,MATCHED,1.214701919
WTA-2023-13258,MATCHED,1.214701942
WTA-2023-13259,MATCHED,1.214634928
WTA-2023-13260,MATCHED,1.214704653
WTA-2023-13261,MATCHED,1.214635098
WTA-2023-13262,MATCHED,1.214640265
WTA-2023-13263,MATCHED,1.214630385
WTA-2023-13264,MATCHED,1.214644501
WTA-2023-13265,MATCHED,1.214639799
WTA-2023-13266,MATCHED,1.214634011
WTA-2023-13267,MATCHED,1.214644627
WTA-2023-13268,MATCHED,1.214642929
WTA-2023-13269,MATCHED,1.214638918
WTA-2023-13270,MATCHED,1.214644199
WTA-2023-13271,UNMATCHED,
WTA-2023-13272,MATCHED,1.214632965
WTA-2023-13273,AMBIGUOUS,
WTA-2023-13274,UNMATCHED,
WTA-2023-13275,MATCHED,1.214637561
WTA-2023-13276,MATCHED,1.214632089
WTA-2023-13277,UNMATCHED,
WTA-2023-13278,MATCHED,1.214705877
WTA-2023-13279,MATCHED,1.214701062
WTA-2023-13280,MATCHED,1.214632246
WTA-2023-13281,MATCHED,1.214633547
WTA-2023-13282,MATCHED,1.214701930
WTA-2023-13283,MATCHED,1.214645012
WTA-2023-13284,UNMATCHED,
WTA-2023-13285,MATCHED,1.214639087
WTA-2023-13286,MATCHED,1.214639438
WTA-2023-13287,MATCHED,1.214639977
WTA-2023-13288,MATCHED,1.214794977
WTA-2023-13289,MATCHED,1.214775948
WTA-2023-13290,MATCHED,1.214819469
WTA-2023-13291,MATCHED,1.214821323
WTA-2023-13292,UNMATCHED,
WTA-2023-13293,MATCHED,1.214819476
WTA-2023-13294,MATCHED,1.214794972
WTA-2023-13295,MATCHED,1.214848949
WTA-2023-13296,MATCHED,1.214774652
WTA-2023-13297,UNMATCHED,
WTA-2023-13298,MATCHED,1.214809175
WTA-2023-13299,MATCHED,1.214822204
WTA-2023-13300,MATCHED,1.214843841
WTA-2023-13301,MATCHED,1.214813594
WTA-2023-13302,UNMATCHED,
WTA-2023-13303,MATCHED,1.214822374
WTA-2023-13304,UNMATCHED,
WTA-2023-13305,UNMATCHED,
WTA-2023-13306,UNMATCHED,
WTA-2023-13307,UNMATCHED,
WTA-2023-13308,MATCHED,1.214767935
WTA-2023-13309,MATCHED,1.214773881
WTA-2023-13310,MATCHED,1.214797667
WTA-2023-13311,MATCHED,1.214844257
WTA-2023-13312,MATCHED,1.214834790
WTA-2023-13313,MATCHED,1.214843962
WTA-2023-13314,MATCHED,1.214839101
WTA-2023-13315,MATCHED,1.214822381
WTA-2023-13316,MATCHED,1.214849049
WTA-2023-13317,MATCHED,1.214813091
WTA-2023-13318,MATCHED,1.214836858
WTA-2023-13319,MATCHED,1.214813505
WTA-2023-13320,MATCHED,1.214873313
WTA-2023-13321,MATCHED,1.214891740
WTA-2023-13322,UNMATCHED,
WTA-2023-13323,MATCHED,1.214896827
WTA-2023-13324,MATCHED,1.214896828
WTA-2023-13325,UNMATCHED,
WTA-2023-13326,MATCHED,1.214870862
WTA-2023-13327,MATCHED,1.214877949
WTA-2023-13328,AMBIGUOUS,
WTA-2023-13329,MATCHED,1.214868563
WTA-2023-13330,UNMATCHED,
WTA-2023-13331,UNMATCHED,
WTA-2023-13332,MATCHED,1.214901651
WTA-2023-13333,MATCHED,1.214899339
WTA-2023-13334,MATCHED,1.214873550
WTA-2023-13335,MATCHED,1.214926670
WTA-2023-13336,UNMATCHED,
WTA-2023-13337,MATCHED,1.214961288
WTA-2023-13338,UNMATCHED,
WTA-2023-13339,MATCHED,1.214932186
WTA-2023-13340,UNMATCHED,
WTA-2023-13341,MATCHED,1.214935332
WTA-2023-13342,MATCHED,1.214967184
WTA-2023-13343,UNMATCHED,
WTA-2023-13344,MATCHED,1.215016969
WTA-2023-13345,UNMATCHED,
WTA-2023-13346,MATCHED,1.214990801
WTA-2023-13347,UNMATCHED,
WTA-2023-13348,UNMATCHED,
WTA-2023-13349,UNMATCHED,
WTA-2023-13350,MATCHED,1.215148738
WTA-2023-13351,MATCHED,1.215149616
WTA-2023-13352,UNMATCHED,
WTA-2023-13353,MATCHED,1.215212375
WTA-2023-13354,MATCHED,1.215149437
WTA-2023-13355,MATCHED,1.215177173
WTA-2023-13356,MATCHED,1.215177586
WTA-2023-13357,UNMATCHED,
WTA-2023-13358,MATCHED,1.215149890
WTA-2023-13359,MATCHED,1.215177587
WTA-2023-13360,MATCHED,1.215148739
WTA-2023-13361,MATCHED,1.215177365
WTA-2023-13362,MATCHED,1.215177171
WTA-2023-13363,MATCHED,1.215148929
WTA-2023-13364,MATCHED,1.215149744
WTA-2023-13365,MATCHED,1.215149257
WTA-2023-13366,MATCHED,1.215147269
WTA-2023-13367,MATCHED,1.215147061
WTA-2023-13368,MATCHED,1.215179179
WTA-2023-13369,MATCHED,1.215179701
WTA-2023-13370,UNMATCHED,
WTA-2023-13371,MATCHED,1.215147292
WTA-2023-13372,MATCHED,1.215148073
WTA-2023-13373,MATCHED,1.215179185
WTA-2023-13374,MATCHED,1.215147563
WTA-2023-13375,MATCHED,1.215147819
WTA-2023-13376,UNMATCHED,
WTA-2023-13377,MATCHED,1.215147062
WTA-2023-13378,MATCHED,1.215218029
WTA-2023-13379,MATCHED,1.215146953
WTA-2023-13380,MATCHED,1.215179493
WTA-2023-13381,MATCHED,1.215179083
WTA-2023-13382,AMBIGUOUS,
WTA-2023-13383,UNMATCHED,
WTA-2023-13384,AMBIGUOUS,
WTA-2023-13385,UNMATCHED,
WTA-2023-13386,MATCHED,1.215217752
WTA-2023-13387,MATCHED,1.215220058
WTA-2023-13388,MATCHED,1.215197811
WTA-2023-13389,MATCHED,1.215218157
WTA-2023-13390,MATCHED,1.215216086
WTA-2023-13391,MATCHED,1.215215025
WTA-2023-13392,UNMATCHED,
WTA-2023-13393,MATCHED,1.215218290
WTA-2023-13394,MATCHED,1.215222367
WTA-2023-13395,MATCHED,1.215212245
WTA-2023-13396,MATCHED,1.215197542
WTA-2023-13397,MATCHED,1.215215513
WTA-2023-13398,MATCHED,1.215258490
WTA-2023-13399,MATCHED,1.215236832
WTA-2023-13400,MATCHED,1.215258381
WTA-2023-13401,MATCHED,1.215258579
WTA-2023-13402,MATCHED,1.215237899
WTA-2023-13403,MATCHED,1.215258071
WTA-2023-13404,MATCHED,1.215258249
WTA-2023-13405,MATCHED,1.215258160
WTA-2023-13406,MATCHED,1.215282261
WTA-2023-13407,MATCHED,1.215280860
WTA-2023-13408,MATCHED,1.215280587
WTA-2023-13409,MATCHED,1.215280771
WTA-2023-13410,MATCHED,1.215314447
WTA-2023-13411,AMBIGUOUS,
WTA-2023-13412,MATCHED,1.215354686
WTA-2023-13413,MATCHED,1.215355602
WTA-2023-13414,MATCHED,1.215355423
WTA-2023-13415,MATCHED,1.215338294
WTA-2023-13416,UNMATCHED,
WTA-2023-13417,MATCHED,1.215338204
WTA-2023-13418,MATCHED,1.215354505
WTA-2023-13419,MATCHED,1.215362385
WTA-2023-13420,MATCHED,1.215380022
WTA-2023-13421,MATCHED,1.215354778
WTA-2023-13422,MATCHED,1.215365153
WTA-2023-13423,AMBIGUOUS,
WTA-2023-13424,MATCHED,1.215354596
WTA-2023-13425,AMBIGUOUS,
WTA-2023-13426,MATCHED,1.215338383
WTA-2023-13427,MATCHED,1.215365805
WTA-2023-13428,MATCHED,1.215332238
WTA-2023-13429,MATCHED,1.215332149
WTA-2023-13430,MATCHED,1.215364852
WTA-2023-13431,MATCHED,1.215331744
WTA-2023-13432,MATCHED,1.215332036
WTA-2023-13433,MATCHED,1.215365242
WTA-2023-13434,MATCHED,1.215331945
WTA-2023-13435,MATCHED,1.215332416
WTA-2023-13436,MATCHED,1.215331652
WTA-2023-13437,MATCHED,1.215332505
WTA-2023-13438,MATCHED,1.215332327
WTA-2023-13439,MATCHED,1.215364594
WTA-2023-13440,AMBIGUOUS,
WTA-2023-13441,AMBIGUOUS,
WTA-2023-13442,MATCHED,1.215366709
WTA-2023-13443,MATCHED,1.215332594
WTA-2023-13444,MATCHED,1.215392488
WTA-2023-13445,MATCHED,1.215387360
WTA-2023-13446,MATCHED,1.215395928
WTA-2023-13447,MATCHED,1.215389893
WTA-2023-13448,MATCHED,1.215415263
WTA-2023-13449,MATCHED,1.215414246
WTA-2023-13450,MATCHED,1.215414791
WTA-2023-13451,UNMATCHED,
WTA-2023-13452,UNMATCHED,
WTA-2023-13453,MATCHED,1.215417693
WTA-2023-13454,AMBIGUOUS,
WTA-2023-13455,MATCHED,1.215388011
WTA-2023-13456,MATCHED,1.215391044
WTA-2023-13457,MATCHED,1.215366987
WTA-2023-13458,MATCHED,1.215392121
WTA-2023-13459,MATCHED,1.215416669
WTA-2023-13460,MATCHED,1.215420308
WTA-2023-13461,MATCHED,1.215450991
WTA-2023-13462,MATCHED,1.215421362
WTA-2023-13463,MATCHED,1.215451848
WTA-2023-13464,MATCHED,1.215451232
WTA-2023-13465,MATCHED,1.215452091
WTA-2023-13466,MATCHED,1.215446455
WTA-2023-13467,MATCHED,1.215491874
WTA-2023-13468,MATCHED,1.215495182
WTA-2023-13469,MATCHED,1.215476316
WTA-2023-13470,MATCHED,1.215478901
WTA-2023-13471,MATCHED,1.215499257
WTA-2023-13472,MATCHED,1.215497179
WTA-2023-13473,MATCHED,1.215478138
WTA-2023-13474,MATCHED,1.215498623
WTA-2023-13475,MATCHED,1.215477440
WTA-2023-13476,MATCHED,1.215536374
WTA-2023-13477,MATCHED,1.215499740
WTA-2023-13478,UNMATCHED,
WTA-2023-13479,MATCHED,1.215499651
WTA-2023-13480,UNMATCHED,
WTA-2023-13481,UNMATCHED,
WTA-2023-13482,MATCHED,1.215500036
WTA-2023-13483,MATCHED,1.215476894
WTA-2023-13484,MATCHED,1.215500183
WTA-2023-13485,MATCHED,1.215477733
WTA-2023-13486,MATCHED,1.215478285
WTA-2023-13487,MATCHED,1.215499742
WTA-2023-13488,MATCHED,1.215477094
WTA-2023-13489,AMBIGUOUS,
WTA-2023-13490,MATCHED,1.215494872
WTA-2023-13491,UNMATCHED,
WTA-2023-13492,MATCHED,1.215528383
WTA-2023-13493,MATCHED,1.215528914
WTA-2023-13494,MATCHED,1.215494184
WTA-2023-13495,MATCHED,1.215528658
WTA-2023-13496,MATCHED,1.215494185
WTA-2023-13497,MATCHED,1.215573206
WTA-2023-13498,MATCHED,1.215494567
WTA-2023-13499,MATCHED,1.215528109
WTA-2023-13500,MATCHED,1.215495049
WTA-2023-13501,MATCHED,1.215536766
WTA-2023-13502,MATCHED,1.215528756
WTA-2023-13503,MATCHED,1.215536764
WTA-2023-13504,AMBIGUOUS,
WTA-2023-13505,MATCHED,1.215544285
WTA-2023-13506,MATCHED,1.215551319
WTA-2023-13507,UNMATCHED,
WTA-2023-13508,UNMATCHED,
WTA-2023-13509,MATCHED,1.215551317
WTA-2023-13510,MATCHED,1.215555115
WTA-2023-13511,MATCHED,1.215561010
WTA-2023-13512,MATCHED,1.215544287
WTA-2023-13513,UNMATCHED,
WTA-2023-13514,MATCHED,1.215581746
WTA-2023-13515,MATCHED,1.215582308
WTA-2023-13516,MATCHED,1.215558544
WTA-2023-13517,MATCHED,1.215580066
WTA-2023-13518,MATCHED,1.215586253
WTA-2023-13519,MATCHED,1.215582616
WTA-2023-13520,MATCHED,1.215580949
WTA-2023-13521,MATCHED,1.215587295
WTA-2023-13522,UNMATCHED,
WTA-2023-13523,UNMATCHED,
WTA-2023-13524,MATCHED,1.215606748
WTA-2023-13525,UNMATCHED,
WTA-2023-13526,MATCHED,1.215605152
WTA-2023-13527,MATCHED,1.215610606
WTA-2023-13528,MATCHED,1.215603004
WTA-2023-13529,UNMATCHED,
WTA-2023-13530,UNMATCHED,
WTA-2023-13531,MATCHED,1.215632927
WTA-2023-13532,UNMATCHED,
WTA-2023-13533,MATCHED,1.215678351
WTA-2023-13534,MATCHED,1.215672242
WTA-2023-13535,MATCHED,1.215690712
WTA-2023-13536,MATCHED,1.215663950
WTA-2023-13537,MATCHED,1.215671090
WTA-2023-13538,MATCHED,1.215655549
WTA-2023-13539,MATCHED,1.215666819
WTA-2023-13540,MATCHED,1.215690549
WTA-2023-13541,MATCHED,1.215664362
WTA-2023-13542,UNMATCHED,
WTA-2023-13543,MATCHED,1.215659491
WTA-2023-13544,MATCHED,1.215670463
WTA-2023-13545,MATCHED,1.215656190
WTA-2023-13546,MATCHED,1.215655550
WTA-2023-13547,MATCHED,1.215675422
WTA-2023-13548,MATCHED,1.215662379
WTA-2023-13549,MATCHED,1.215663427
WTA-2023-13550,MATCHED,1.215664539
WTA-2023-13551,MATCHED,1.215663428
WTA-2023-13552,MATCHED,1.215676659
WTA-2023-13553,MATCHED,1.215654813
WTA-2023-13554,MATCHED,1.215655521
WTA-2023-13555,MATCHED,1.215660986
WTA-2023-13556,MATCHED,1.215672682
WTA-2023-13557,MATCHED,1.215671957
WTA-2023-13558,UNMATCHED,
WTA-2023-13559,UNMATCHED,
WTA-2023-13560,UNMATCHED,
WTA-2023-13561,UNMATCHED,
WTA-2023-13562,MATCHED,1.215676128
WTA-2023-13563,MATCHED,1.215666036
WTA-2023-13564,MATCHED,1.215657557
WTA-2023-13565,UNMATCHED,
WTA-2023-13566,MATCHED,1.215666532
WTA-2023-13567,MATCHED,1.215671935
WTA-2023-13568,UNMATCHED,
WTA-2023-13569,MATCHED,1.215661278
WTA-2023-13570,MATCHED,1.215671275
WTA-2023-13571,UNMATCHED,
WTA-2023-13572,MATCHED,1.215662976
WTA-2023-13573,MATCHED,1.215658440
WTA-2023-13574,MATCHED,1.215669661
WTA-2023-13575,MATCHED,1.215674614
WTA-2023-13576,MATCHED,1.215663010
WTA-2023-13577,MATCHED,1.215668684
WTA-2023-13578,MATCHED,1.215663011
WTA-2023-13579,MATCHED,1.215655849
WTA-2023-13580,UNMATCHED,
WTA-2023-13581,MATCHED,1.215658439
WTA-2023-13582,UNMATCHED,
WTA-2023-13583,MATCHED,1.215661026
WTA-2023-13584,MATCHED,1.215660282
WTA-2023-13585,MATCHED,1.215674036
WTA-2023-13586,MATCHED,1.215666780
WTA-2023-13587,MATCHED,1.215677110
WTA-2023-13588,UNMATCHED,
WTA-2023-13589,MATCHED,1.215676945
WTA-2023-13590,MATCHED,1.215656834
WTA-2023-13591,UNMATCHED,
WTA-2023-13592,MATCHED,1.215656157
WTA-2023-13593,MATCHED,1.215662789
WTA-2023-13594,MATCHED,1.215661725
WTA-2023-13595,MATCHED,1.215676380
WTA-2023-13596,UNMATCHED,
WTA-2023-13597,MATCHED,1.215666818
WTA-2023-13598,MATCHED,1.215777698
WTA-2023-13599,MATCHED,1.215826015
WTA-2023-13600,UNMATCHED,
WTA-2023-13601,UNMATCHED,
WTA-2023-13602,MATCHED,1.215821398
WTA-2023-13603,MATCHED,1.215819844
WTA-2023-13604,MATCHED,1.215852097
WTA-2023-13605,MATCHED,1.215771438
WTA-2023-13606,MATCHED,1.215859167
WTA-2023-13607,MATCHED,1.215772132
WTA-2023-13608,MATCHED,1.215819712
WTA-2023-13609,MATCHED,1.215827155
WTA-2023-13610,MATCHED,1.215827647
WTA-2023-13611,MATCHED,1.215773734
WTA-2023-13612,MATCHED,1.215819545
WTA-2023-13613,UNMATCHED,
WTA-2023-13614,MATCHED,1.215765587
WTA-2023-13615,MATCHED,1.215827964
WTA-2023-13616,UNMATCHED,
WTA-2023-13617,MATCHED,1.215851864
WTA-2023-13618,MATCHED,1.215770403
WTA-2023-13619,MATCHED,1.215819456
WTA-2023-13620,MATCHED,1.215772136
WTA-2023-13621,MATCHED,1.215828383
WTA-2023-13622,MATCHED,1.215831761
WTA-2023-13623,UNMATCHED,
WTA-2023-13624,MATCHED,1.215820283
WTA-2023-13625,MATCHED,1.215849997
WTA-2023-13626,MATCHED,1.215765780
WTA-2023-13627,MATCHED,1.215775168
WTA-2023-13628,MATCHED,1.215824355
WTA-2023-13629,MATCHED,1.215765461
WTA-2023-13630,UNMATCHED,
WTA-2023-13631,MATCHED,1.215854139
WTA-2023-13632,MATCHED,1.215854896
WTA-2023-13633,MATCHED,1.215882269
WTA-2023-13634,MATCHED,1.215856645
WTA-2023-13635,MATCHED,1.215848444
WTA-2023-13636,UNMATCHED,
WTA-2023-13637,MATCHED,1.215856906
WTA-2023-13638,MATCHED,1.215848718
WTA-2023-13639,MATCHED,1.215876072
WTA-2023-13640,MATCHED,1.215854413
WTA-2023-13641,MATCHED,1.215855133
WTA-2023-13642,MATCHED,1.215857281
WTA-2023-13643,MATCHED,1.215889295
WTA-2023-13644,UNMATCHED,
WTA-2023-13645,MATCHED,1.215850838
WTA-2023-13646,UNMATCHED,
WTA-2023-13647,MATCHED,1.215918515
WTA-2023-13648,MATCHED,1.215891271
WTA-2023-13649,UNMATCHED,
WTA-2023-13650,MATCHED,1.215888501
WTA-2023-13651,MATCHED,1.215929285
WTA-2023-13652,MATCHED,1.215893478
WTA-2023-13653,MATCHED,1.215917110
WTA-2023-13654,UNMATCHED,
WTA-2023-13655,UNMATCHED,
WTA-2023-13656,MATCHED,1.215934120
WTA-2023-13657,MATCHED,1.215972519
WTA-2023-13658,MATCHED,1.215995413
WTA-2023-13659,UNMATCHED,
WTA-2023-13660,AMBIGUOUS,
WTA-2023-13661,UNMATCHED,
WTA-2023-13662,MATCHED,1.216105541
WTA-2023-13663,MATCHED,1.216105183
WTA-2023-13664,MATCHED,1.216134905
WTA-2023-13665,MATCHED,1.216135197
WTA-2023-13666,AMBIGUOUS,
WTA-2023-13667,AMBIGUOUS,
WTA-2023-13668,MATCHED,1.216105369
WTA-2023-13669,UNMATCHED,
WTA-2023-13670,MATCHED,1.216134893
WTA-2023-13671,MATCHED,1.216105690
WTA-2023-13672,MATCHED,1.216177094
WTA-2023-13673,MATCHED,1.216110251
WTA-2023-13674,UNMATCHED,
WTA-2023-13675,MATCHED,1.216105178
WTA-2023-13676,UNMATCHED,
WTA-2023-13677,MATCHED,1.216106377
WTA-2023-13678,MATCHED,1.216107316
WTA-2023-13679,MATCHED,1.216106555
WTA-2023-13680,MATCHED,1.216139852
WTA-2023-13681,MATCHED,1.216107089
WTA-2023-13682,MATCHED,1.216139309
WTA-2023-13683,MATCHED,1.216139212
WTA-2023-13684,MATCHED,1.216139215
WTA-2023-13685,MATCHED,1.216106383
WTA-2023-13686,MATCHED,1.216106831
WTA-2023-13687,MATCHED,1.216107497
WTA-2023-13688,MATCHED,1.216139524
WTA-2023-13689,MATCHED,1.216107318
WTA-2023-13690,MATCHED,1.216106849
WTA-2023-13691,MATCHED,1.216189085
WTA-2023-13692,MATCHED,1.216139703
WTA-2023-13693,MATCHED,1.216181254
WTA-2023-13694,MATCHED,1.216193598
WTA-2023-13695,MATCHED,1.216194786
WTA-2023-13696,MATCHED,1.216187200
WTA-2023-13697,MATCHED,1.216156874
WTA-2023-13698,UNMATCHED,
WTA-2023-13699,MATCHED,1.216187304
WTA-2023-13700,MATCHED,1.216197047
WTA-2023-13701,MATCHED,1.216204244
WTA-2023-13702,MATCHED,1.216199037
WTA-2023-13703,MATCHED,1.216201786
WTA-2023-13704,MATCHED,1.216194114
WTA-2023-13705,MATCHED,1.216204116
WTA-2023-13706,MATCHED,1.216200528
WTA-2023-13707,MATCHED,1.216168722
WTA-2023-13708,MATCHED,1.216197493
WTA-2023-13709,MATCHED,1.216220761
WTA-2023-13710,MATCHED,1.216240318
WTA-2023-13711,MATCHED,1.216234449
WTA-2023-13712,MATCHED,1.216237464
WTA-2023-13713,MATCHED,1.216244136
WTA-2023-13714,MATCHED,1.216246702
WTA-2023-13715,MATCHED,1.216223612
WTA-2023-13716,MATCHED,1.216218557
WTA-2023-13717,MATCHED,1.216297002
WTA-2023-13718,MATCHED,1.216271460
WTA-2023-13719,MATCHED,1.216282785
WTA-2023-13720,MATCHED,1.216283437
WTA-2023-13721,MATCHED,1.216318654
WTA-2023-13722,MATCHED,1.216320420
WTA-2023-13723,MATCHED,1.216303045
WTA-2023-13724,MATCHED,1.216349811
WTA-2023-13725,MATCHED,1.216303059
WTA-2023-13726,MATCHED,1.216349544
WTA-2023-13727,MATCHED,1.216350120
WTA-2023-13728,MATCHED,1.216302861
WTA-2023-13729,MATCHED,1.216303992
WTA-2023-13730,UNMATCHED,
WTA-2023-13731,MATCHED,1.216349823
WTA-2023-13732,MATCHED,1.216303517
WTA-2023-13733,MATCHED,1.216303813
WTA-2023-13734,MATCHED,1.216302860
WTA-2023-13735,MATCHED,1.216303054
WTA-2023-13736,MATCHED,1.216302858
WTA-2023-13737,MATCHED,1.216303506
WTA-2023-13738,MATCHED,1.216349548
WTA-2023-13739,MATCHED,1.216403186
WTA-2023-13740,MATCHED,1.216383346
WTA-2023-13741,MATCHED,1.216402093
WTA-2023-13742,MATCHED,1.216373183
WTA-2023-13743,MATCHED,1.216394546
WTA-2023-13744,MATCHED,1.216379741
WTA-2023-13745,MATCHED,1.216373316
WTA-2023-13746,MATCHED,1.216405600
WTA-2023-13747,AMBIGUOUS,
WTA-2023-13748,MATCHED,1.216430466
WTA-2023-13749,AMBIGUOUS,
WTA-2023-13750,MATCHED,1.216433372
WTA-2023-13751,MATCHED,1.216459796
WTA-2023-13752,MATCHED,1.216466785
WTA-2023-13753,MATCHED,1.216501109
WTA-2023-13754,MATCHED,1.216341781
WTA-2023-13755,AMBIGUOUS,
WTA-2023-13756,MATCHED,1.216341173
WTA-2023-13757,MATCHED,1.216373448
WTA-2023-13758,MATCHED,1.216341355
WTA-2023-13759,UNMATCHED,
WTA-2023-13760,MATCHED,1.216373707
WTA-2023-13761,AMBIGUOUS,
WTA-2023-13762,MATCHED,1.216341937
WTA-2023-13763,MATCHED,1.216342184
WTA-2023-13764,MATCHED,1.216341842
WTA-2023-13765,MATCHED,1.216341169
WTA-2023-13766,MATCHED,1.216341347
WTA-2023-13767,MATCHED,1.216366477
WTA-2023-13768,MATCHED,1.216342341
WTA-2023-13769,MATCHED,1.216342777
WTA-2023-13770,MATCHED,1.216337167
WTA-2023-13771,MATCHED,1.216336599
WTA-2023-13772,UNMATCHED,
WTA-2023-13773,UNMATCHED,
WTA-2023-13774,MATCHED,1.216381209
WTA-2023-13775,MATCHED,1.216337443
WTA-2023-13776,MATCHED,1.216337451
WTA-2023-13777,MATCHED,1.216337955
WTA-2023-13778,MATCHED,1.216380730
WTA-2023-13779,MATCHED,1.216336873
WTA-2023-13780,MATCHED,1.216380727
WTA-2023-13781,MATCHED,1.216380917
WTA-2023-13782,MATCHED,1.216336864
WTA-2023-13783,MATCHED,1.216337157
WTA-2023-13784,MATCHED,1.216337701
WTA-2023-13785,MATCHED,1.216380723
WTA-2023-13786,MATCHED,1.216433789
WTA-2023-13787,MATCHED,1.216432319
WTA-2023-13788,MATCHED,1.216380085
WTA-2023-13789,MATCHED,1.216398578
WTA-2023-13790,MATCHED,1.216405472
WTA-2023-13791,MATCHED,1.216404490
WTA-2023-13792,MATCHED,1.216402656
WTA-2023-13793,MATCHED,1.216429381
WTA-2023-13794,MATCHED,1.216408628
WTA-2023-13795,UNMATCHED,
WTA-2023-13796,MATCHED,1.216393327
WTA-2023-13797,MATCHED,1.216404766
WTA-2023-13798,MATCHED,1.216399891
WTA-2023-13799,MATCHED,1.216402654
WTA-2023-13800,MATCHED,1.216400587
WTA-2023-13801,MATCHED,1.216399072
WTA-2023-13802,MATCHED,1.216456441
WTA-2023-13803,MATCHED,1.216464314
WTA-2023-13804,MATCHED,1.216467942
WTA-2023-13805,MATCHED,1.216433058
WTA-2023-13806,UNMATCHED,
WTA-2023-13807,MATCHED,1.216461547
WTA-2023-13808,MATCHED,1.216461948
WTA-2023-13809,MATCHED,1.216454926
WTA-2023-13810,MATCHED,1.216511997
WTA-2023-13811,MATCHED,1.216501297
WTA-2023-13812,UNMATCHED,
WTA-2023-13813,MATCHED,1.216540787
WTA-2023-13814,MATCHED,1.216558678
WTA-2023-13815,UNMATCHED,
WTA-2023-13816,MATCHED,1.216544873
WTA-2023-13817,MATCHED,1.216582158
WTA-2023-13818,MATCHED,1.216545456
WTA-2023-13819,MATCHED,1.216582677
WTA-2023-13820,MATCHED,1.216544874
WTA-2023-13821,MATCHED,1.216545069
WTA-2023-13822,MATCHED,1.216545418
WTA-2023-13823,MATCHED,1.216582447
WTA-2023-13824,MATCHED,1.216582159
WTA-2023-13825,MATCHED,1.216582168
WTA-2023-13826,MATCHED,1.216583066
WTA-2023-13827,UNMATCHED,
WTA-2023-13828,MATCHED,1.216582926
WTA-2023-13829,MATCHED,1.216558128
WTA-2023-13830,MATCHED,1.216545055
WTA-2023-13831,MATCHED,1.216545070
WTA-2023-13832,MATCHED,1.216514998
WTA-2023-13833,AMBIGUOUS,
WTA-2023-13834,MATCHED,1.216514700
WTA-2023-13835,MATCHED,1.216588126
WTA-2023-13836,MATCHED,1.216515767
WTA-2023-13837,MATCHED,1.216587979
WTA-2023-13838,MATCHED,1.216587742
WTA-2023-13839,MATCHED,1.216514422
WTA-2023-13840,MATCHED,1.216515009
WTA-2023-13841,MATCHED,1.216514690
WTA-2023-13842,AMBIGUOUS,
WTA-2023-13843,MATCHED,1.216514420
WTA-2023-13844,MATCHED,1.216647190
WTA-2023-13845,MATCHED,1.216654088
WTA-2023-13846,MATCHED,1.216644683
WTA-2023-13847,MATCHED,1.216651065
WTA-2023-13848,MATCHED,1.216677383
WTA-2023-13849,MATCHED,1.216604570
WTA-2023-13850,MATCHED,1.216651067
WTA-2023-13851,MATCHED,1.216653447
WTA-2023-13852,MATCHED,1.216619051
WTA-2023-13853,MATCHED,1.216660838
WTA-2023-13854,MATCHED,1.216629762
WTA-2023-13855,MATCHED,1.216655399
WTA-2023-13856,MATCHED,1.216656673
WTA-2023-13857,MATCHED,1.216665858
WTA-2023-13858,MATCHED,1.216663658
WTA-2023-13859,MATCHED,1.216618130
WTA-2023-13860,MATCHED,1.216676262
WTA-2023-13861,MATCHED,1.216715922
WTA-2023-13862,MATCHED,1.216712991
WTA-2023-13863,MATCHED,1.216708789
WTA-2023-13864,MATCHED,1.216694164
WTA-2023-13865,MATCHED,1.216718672
WTA-2023-13866,MATCHED,1.216716475
WTA-2023-13867,MATCHED,1.216760766
WTA-2023-13868,MATCHED,1.216757076
WTA-2023-13869,MATCHED,1.216744104
WTA-2023-13870,MATCHED,1.216772569
WTA-2023-13871,MATCHED,1.216767163
WTA-2023-13872,MATCHED,1.216843259
WTA-2023-13873,MATCHED,1.216798229
WTA-2023-13874,MATCHED,1.216827482
WTA-2023-13875,MATCHED,1.216769599
WTA-2023-13876,MATCHED,1.216874040
WTA-2023-13877,MATCHED,1.216769984
WTA-2023-13878,UNMATCHED,
WTA-2023-13879,MATCHED,1.216827033
