market,period,method,threshold,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
football_1x2::all_books_closing,development,power,0.55,1095,0.3146551724137931,0.6734959334208083,737.4780470957851,734,0.6703196347031963,-0.3176298717611936,0.6419227445542809,0.6975256781511324
football_1x2::all_books_closing,development,power,0.6,768,0.2206896551724138,0.7155903387009154,549.573380122303,548,0.7135416666666666,-0.2048672034248744,0.6805660319434784,0.7443917054928536
football_1x2::all_books_closing,development,power,0.65,531,0.15258620689655172,0.7568816702884048,401.90416692314295,401,0.7551789077212806,-0.17027625671242053,0.7168594942539606,0.7898327143073298
football_1x2::all_books_closing,development,power,0.7,382,0.10977011494252874,0.7891410248350146,301.45187148697556,300,0.7853403141361257,-0.3800710698888876,0.741432781446577,0.82356611905081
football_1x2::all_books_closing,development,power,0.75,256,0.0735632183908046,0.8205877170974246,210.0704555769407,207,0.80859375,-1.1993967097424618,0.7559804291899548,0.8520826594222026
football_1x2::all_books_closing,development,power,0.8,153,0.04396551724137931,0.8533941327192983,130.56930230605263,132,0.8627450980392157,0.9350965319917415,0.7992779748182122,0.9084430629394038
football_1x2::all_books_closing,development,power,0.85,80,0.022988505747126436,0.8802055952214112,70.41644761771289,69,0.8625,-1.770559522141113,0.7703289993301339,0.9214528567566089
football_1x2::all_books_closing,development,power,0.9,16,0.004597701149425287,0.9177752693839039,14.684404310142462,15,0.9375,1.9724730616096142,0.7167126242970107,0.9888806552353576
football_1x2::all_books_closing,development,power,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_closing,development,odds_ratio,0.55,1064,0.3057471264367816,0.6702131592971179,713.1068014921334,716,0.6729323308270677,0.27191715299498265,0.6441649593277636,0.7004554868632027
football_1x2::all_books_closing,development,odds_ratio,0.6,732,0.2103448275862069,0.7134347085189822,522.2342066358949,527,0.7199453551912568,0.6510646672274634,0.6863333617511758,0.75126090008351
football_1x2::all_books_closing,development,odds_ratio,0.65,513,0.14741379310344827,0.7519848699195356,385.76823826872175,387,0.7543859649122807,0.24010949927451009,0.7153369308206499,0.7896535174989145
football_1x2::all_books_closing,development,odds_ratio,0.7,363,0.10431034482758621,0.7843734188478589,284.7275510417728,284,0.7823691460055097,-0.2004272842349275,0.7370833369619708,0.8217411772001554
football_1x2::all_books_closing,development,odds_ratio,0.75,235,0.06752873563218391,0.8165654073534433,191.89287072805917,192,0.8170212765957446,0.04558692423013433,0.762622553015863,0.8612222381510635
football_1x2::all_books_closing,development,odds_ratio,0.8,136,0.03908045977011494,0.8489015669307551,115.4506131025827,118,0.8676470588235294,1.8745491892774302,0.8004816346126649,0.9146138802891128
football_1x2::all_books_closing,development,odds_ratio,0.85,62,0.017816091954022988,0.8764879147306884,54.34225071330268,54,0.8709677419354839,-0.5520172795204559,0.7655067270982637,0.9331412194071697
football_1x2::all_books_closing,development,odds_ratio,0.9,10,0.0028735632183908046,0.913640638872182,9.13640638872182,10,1.0,8.635936112781796,0.7224672001371107,0.9999999999999999
football_1x2::all_books_closing,development,odds_ratio,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_closing,development,shin,0.55,1071,0.30775862068965515,0.6700536721351275,717.6274828567215,720,0.6722689075630253,0.22152354278978104,0.6435852700431037,0.6997211748021328
football_1x2::all_books_closing,development,shin,0.6,740,0.21264367816091953,0.7126101875032024,527.3315387523697,533,0.7202702702702702,0.7660082767067866,0.6868555922570675,0.7514098420423986
football_1x2::all_books_closing,development,shin,0.65,516,0.1482758620689655,0.7515147574969336,387.78161486841776,389,0.7538759689922481,0.23612114953144303,0.7149236173677804,0.7890761994116853
football_1x2::all_books_closing,development,shin,0.7,364,0.10459770114942529,0.7839560574479644,285.36000491105904,284,0.7802197802197802,-0.37362772281841483,0.7348747597439356,0.8197119925325138
football_1x2::all_books_closing,development,shin,0.75,237,0.06810344827586207,0.8154119702802762,193.25263695642548,194,0.8185654008438819,0.3153430563605619,0.7645488369930923,0.8624196290649843
football_1x2::all_books_closing,development,shin,0.8,136,0.03908045977011494,0.847763821613382,115.29587973941996,118,0.8676470588235294,1.9883237210147398,0.8004816346126649,0.9146138802891128
football_1x2::all_books_closing,development,shin,0.85,61,0.01752873563218391,0.8751060293687568,53.38146779149417,54,0.8852459016393442,1.0139872270587436,0.7815569152759893,0.9432879733926779
football_1x2::all_books_closing,development,shin,0.9,8,0.0022988505747126436,0.9130769174446809,7.304615339557447,8,1.0,8.69230825553191,0.6755924351161198,1.0
football_1x2::all_books_closing,development,shin,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_closing,validation,multiplicative,0.55,797,0.3435344827586207,0.6681148516176938,532.487536739302,544,0.6825595984943539,1.4444746876660086,0.6494334070977822,0.713934394100375
football_1x2::all_books_closing,validation,multiplicative,0.6,531,0.22887931034482759,0.7142899901300453,379.2879847590541,390,0.7344632768361582,2.0173286706112847,0.6953145776791027,0.7702439460543339
football_1x2::all_books_closing,validation,multiplicative,0.65,378,0.1629310344827586,0.7490082060490357,283.1251018865355,299,0.791005291005291,4.199708495625531,0.7471911622309801,0.828964189467768
football_1x2::all_books_closing,validation,multiplicative,0.7,276,0.11896551724137931,0.7751488143112197,213.94107274989665,222,0.8043478260869565,2.9199011775736805,0.753503616979946,0.8468363065895795
football_1x2::all_books_closing,validation,multiplicative,0.75,175,0.07543103448275862,0.8038664737750776,140.67663291063857,143,0.8171428571428572,1.3276383367779587,0.7532701549051536,0.8673912998377774
football_1x2::all_books_closing,validation,multiplicative,0.8,84,0.03620689655172414,0.8378734894636188,70.38137311494398,73,0.8690476190476191,3.117412958400023,0.780539270768134,0.9252777868305695
football_1x2::all_books_closing,validation,multiplicative,0.85,27,0.01163793103448276,0.8773861873367929,23.689427058093408,26,0.9629629629629629,8.557677562617005,0.8171653406642414,0.9934318540192149
football_1x2::all_books_closing,validation,multiplicative,0.9,1,0.0004310344827586207,0.9063459333580409,0.9063459333580409,1,1.0,9.365406664195907,0.20654931437723745,1.0
football_1x2::all_books_closing,validation,multiplicative,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_closing,validation,additive,0.55,859,0.37025862068965515,0.6764976944290534,581.1115195145569,590,0.6868451688009313,1.0347474371877885,0.6550570589189291,0.7169695709079837
football_1x2::all_books_closing,validation,additive,0.6,613,0.2642241379310345,0.7175437535044347,439.8543208982184,439,0.7161500815660685,-0.13936719383661478,0.6791983792042857,0.750409579551663
football_1x2::all_books_closing,validation,additive,0.65,435,0.1875,0.7567077675391451,329.16787887952813,334,0.767816091954023,1.1108324414877857,0.725898419695533,0.8050450345217252
football_1x2::all_books_closing,validation,additive,0.7,329,0.1418103448275862,0.7844028446733641,258.0685358975368,262,0.7963525835866262,1.194973891326212,0.7495337781007703,0.8363307373682867
football_1x2::all_books_closing,validation,additive,0.75,214,0.09224137931034483,0.8170564107254887,174.8500718952546,173,0.8084112149532711,-0.8645195772217673,0.7504292508577427,0.855516011878721
football_1x2::all_books_closing,validation,additive,0.8,125,0.05387931034482758,0.8467378628161463,105.84223285201828,106,0.848,0.12621371838537065,0.7747693201833344,0.9004791657956704
football_1x2::all_books_closing,validation,additive,0.85,47,0.02025862068965517,0.8873031784255934,41.70324938600289,43,0.9148936170212766,2.759043859568322,0.8006846221303541,0.9664058765420744
football_1x2::all_books_closing,validation,additive,0.9,16,0.006896551724137931,0.9161246231755964,14.657993970809542,15,0.9375,2.1375376824403602,0.7167126242970107,0.9888806552353576
football_1x2::all_books_closing,validation,additive,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_closing,validation,power,0.55,860,0.3706896551724138,0.6783983837886122,583.4226100582065,590,0.686046511627907,0.7648127839294805,0.6542595515330046,0.7161787930642322
football_1x2::all_books_closing,validation,power,0.6,616,0.2655172413793103,0.7195583538377273,443.24794596404,441,0.7159090909090909,-0.3649262928636321,0.6790427628103284,0.7500992318314783
football_1x2::all_books_closing,validation,power,0.65,440,0.1896551724137931,0.758663274109542,333.8118406081985,338,0.7681818181818182,0.9518544072276147,0.7265330799294487,0.80518831587495
football_1x2::all_books_closing,validation,power,0.7,332,0.14310344827586208,0.7873125014154718,261.38775046993663,265,0.7981927710843374,1.0880269668865572,0.7517223516228937,0.8378415476505201
football_1x2::all_books_closing,validation,power,0.75,222,0.09568965517241379,0.8189590162019588,181.80890159683486,180,0.8108108108108109,-0.8148205391147911,0.7541708188310077,0.8568773063476582
football_1x2::all_books_closing,validation,power,0.8,128,0.05517241379310345,0.8507528638474765,108.89636657247699,109,0.8515625,0.08096361525234963,0.7797727087736895,0.9028653688464999
football_1x2::all_books_closing,validation,power,0.85,52,0.022413793103448276,0.8897045443715228,46.264636307319186,47,0.9038461538461539,1.4141609474631056,0.7939036987986837,0.9582256489474276
football_1x2::all_books_closing,validation,power,0.9,19,0.008189655172413794,0.9209373119382258,17.49780892682629,18,0.9473684210526315,2.6431109114405715,0.753612688331012,0.9906480059376995
football_1x2::all_books_closing,validation,power,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_closing,validation,odds_ratio,0.55,829,0.35732758620689653,0.6759623085100669,560.3727537548455,563,0.6791314837153196,0.3169175205252728,0.6465909654469244,0.7100195236857285
football_1x2::all_books_closing,validation,odds_ratio,0.6,585,0.2521551724137931,0.717705304082214,419.8576028880952,423,0.7230769230769231,0.537161899470906,0.6854496250560727,0.757793621645203
football_1x2::all_books_closing,validation,odds_ratio,0.65,426,0.18362068965517242,0.7533690058825182,320.9351965059528,326,0.7652582159624414,1.1889210079923163,0.7227499752709796,0.8030252736313712
football_1x2::all_books_closing,validation,odds_ratio,0.7,312,0.13448275862068965,0.7832511984022562,244.37437390150393,254,0.8141025641025641,3.0851365700307887,0.7672092915580193,0.8533552180280097
football_1x2::all_books_closing,validation,odds_ratio,0.75,207,0.08922413793103448,0.8136197450705684,168.41928722960768,168,0.8115942028985508,-0.20255421720176692,0.752830528480959,0.8590035990266934
football_1x2::all_books_closing,validation,odds_ratio,0.8,113,0.04870689655172414,0.8460144849816863,95.59963680293055,96,0.8495575221238938,0.35430371422074947,0.772230734012465,0.9038991328803649
football_1x2::all_books_closing,validation,odds_ratio,0.85,45,0.01939655172413793,0.8842171844045219,39.789773298203485,42,0.9333333333333333,4.911614892881144,0.8214339803640811,0.977067967400749
football_1x2::all_books_closing,validation,odds_ratio,0.9,14,0.00603448275862069,0.9142242691830674,12.799139768562943,13,0.9285714285714286,1.4347159388361175,0.6853129557584889,0.9872777847521093
football_1x2::all_books_closing,validation,odds_ratio,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_closing,validation,shin,0.55,840,0.3620689655172414,0.6748183582275725,566.847420911161,573,0.6821428571428572,0.7324498915284638,0.6498852618825425,0.7127420975596549
football_1x2::all_books_closing,validation,shin,0.6,590,0.2543103448275862,0.7169696007335299,423.0120644327826,427,0.7237288135593221,0.6759212825792171,0.6862883941205136,0.7582747061458033
football_1x2::all_books_closing,validation,shin,0.65,428,0.18448275862068966,0.752865294807296,322.2263461775227,328,0.7663551401869159,1.3489845379619836,0.7240057428119943,0.8039657970735922
football_1x2::all_books_closing,validation,shin,0.7,314,0.1353448275862069,0.7823971046209821,245.67269085098837,255,0.8121019108280255,2.970480620704341,0.7652198065730316,0.8514398347690084
football_1x2::all_books_closing,validation,shin,0.75,207,0.08922413793103448,0.8128750400112925,168.26513328233756,168,0.8115942028985508,-0.12808371127417395,0.752830528480959,0.8590035990266934
football_1x2::all_books_closing,validation,shin,0.8,112,0.04827586206896552,0.8450771972042184,94.64864608687246,95,0.8482142857142857,0.3137088510067332,0.7703137583391775,0.9030203035249151
football_1x2::all_books_closing,validation,shin,0.85,43,0.01853448275862069,0.8835256899802939,37.991604669152636,41,0.9534883720930233,6.9962682112729375,0.8454450199593603,0.9871507399056197
football_1x2::all_books_closing,validation,shin,0.9,14,0.00603448275862069,0.9104263725845108,12.74596921618315,13,0.9285714285714286,1.8145055986917846,0.6853129557584889,0.9872777847521093
football_1x2::all_books_closing,validation,shin,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_opening,development,multiplicative,0.55,983,0.28255245760275943,0.6645214718952304,653.2246068730115,668,0.6795523906408952,1.5030918745664867,0.6497302235374944,0.7079766774492617
football_1x2::all_books_opening,development,multiplicative,0.6,682,0.19603334291463065,0.7045843699773884,480.5265403245789,494,0.7243401759530792,1.975580597569082,0.6896178739473896,0.7565493795256911
football_1x2::all_books_opening,development,multiplicative,0.65,459,0.13193446392641564,0.7443206111854761,341.64316053413353,351,0.7647058823529411,2.0385271167465024,0.7238022594172365,0.8012155309491592
football_1x2::all_books_opening,development,multiplicative,0.7,322,0.0925553319919517,0.7741225189256239,249.2674510940509,257,0.7981366459627329,2.4014127037109034,0.7508977914801362,0.8383458262439509
football_1x2::all_books_opening,development,multiplicative,0.75,193,0.055475711411325096,0.8069265550749272,155.73682512946095,161,0.8341968911917098,2.7270336116782645,0.7753129340983219,0.8800368116963789
football_1x2::all_books_opening,development,multiplicative,0.8,113,0.032480597872951995,0.8307750439072624,93.87757996152065,98,0.8672566371681416,3.6481593260879186,0.7924865385236264,0.9178777520093468
football_1x2::all_books_opening,development,multiplicative,0.85,27,0.0077608508192009195,0.8621588838912863,23.27828986506473,25,0.9259259259259259,6.376704203463968,0.7663040731697686,0.9794453459390113
football_1x2::all_books_opening,development,multiplicative,0.9,0,0.0,,0.0,0,,,,
football_1x2::all_books_opening,development,multiplicative,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_opening,development,additive,0.55,1069,0.3072722046565105,0.6714893961340354,717.8221644672838,717,0.6707202993451824,-0.07690967888529521,0.6419811894794764,0.6982368334157435
football_1x2::all_books_opening,development,additive,0.6,755,0.2170163840183961,0.7124945001165685,537.9333475880092,535,0.7086092715231788,-0.3885228593389689,0.6752053870343873,0.7399010839398494
football_1x2::all_books_opening,development,additive,0.65,509,0.1463064098878988,0.7552559889849098,384.42529839331905,384,0.7544204322200393,-0.08355567648704598,0.7152131337604464,0.7898162384661753
football_1x2::all_books_opening,development,additive,0.7,371,0.10663983903420524,0.7856637764059594,291.48126104661094,286,0.77088948787062,-1.4774288535339464,0.7254784293014052,0.8107482747360173
football_1x2::all_books_opening,development,additive,0.75,249,0.07157229088818626,0.8157249638352692,203.11551599498202,206,0.8273092369477911,1.158427311252197,0.7754817653897931,0.8691909902582179
football_1x2::all_books_opening,development,additive,0.8,146,0.0419660822075309,0.8469772914685035,123.65868455440152,126,0.863013698630137,1.603640716163346,0.7978732897610338,0.9095410722870797
football_1x2::all_books_opening,development,additive,0.85,58,0.016671457315320496,0.8760773694599832,50.81248742867902,49,0.8448275862068966,-3.1249783253086583,0.730660191401075,0.9161550804698196
football_1x2::all_books_opening,development,additive,0.9,5,0.0014371945961483186,0.9100676084749241,4.55033804237462,5,1.0,8.993239152507593,0.5655175352168251,1.0
football_1x2::all_books_opening,development,additive,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_opening,development,power,0.55,1072,0.3081345214141995,0.6729340850127659,721.385339133685,719,0.6707089552238806,-0.22251297888852273,0.6420106084460855,0.6981882163893123
football_1x2::all_books_opening,development,power,0.6,761,0.21874101753377406,0.7138755966440627,543.2593290461317,539,0.7082785808147175,-0.5597015829345242,0.6750012175414436,0.7394637625457775
football_1x2::all_books_opening,development,power,0.65,514,0.14774360448404714,0.7571210848645364,389.16023762037173,387,0.7529182879377432,-0.4202796926793262,0.7138460127138453,0.7882381591330956
football_1x2::all_books_opening,development,power,0.7,376,0.10807703363035355,0.7879195135016953,296.25773707663745,290,0.7712765957446809,-1.664291775701443,0.7262056992212664,0.8108604773708448
football_1x2::all_books_opening,development,power,0.75,253,0.07272204656510492,0.8186664150056312,207.1226029964247,208,0.8221343873517787,0.34679723461474854,0.7703025524600884,0.8643301923795732
football_1x2::all_books_opening,development,power,0.8,152,0.043690715722908884,0.849793672622386,129.16863823860268,131,0.8618421052631579,1.2048432640771822,0.79801729358202,0.9078282550441785
football_1x2::all_books_opening,development,power,0.85,67,0.01925840758838747,0.8777120189712954,58.80670527107679,58,0.8656716417910447,-1.2040377180250639,0.7639962773866296,0.927689083357045
football_1x2::all_books_opening,development,power,0.9,9,0.0025869502730669733,0.9101884919368172,8.191696427431355,8,0.8888888888888888,-2.129960304792833,0.5650002944233439,0.9801091123614551
football_1x2::all_books_opening,development,power,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_opening,development,odds_ratio,0.55,1038,0.29836159816039093,0.6700917369569194,695.5552229612823,697,0.6714836223506744,0.13918853937550102,0.642324718373059,0.6993779437603639
football_1x2::all_books_opening,development,odds_ratio,0.6,727,0.20896809427996552,0.7114185627376269,517.2012951102548,517,0.7111416781292985,-0.027688460832842043,0.6771539341756081,0.7429098105596506
football_1x2::all_books_opening,development,odds_ratio,0.65,500,0.14371945961483185,0.7515467083023766,375.7733541511883,378,0.756,0.44532916976234294,0.7164951931439073,0.791601144539778
football_1x2::all_books_opening,development,odds_ratio,0.7,358,0.1029031330842196,0.7829589535745471,280.2993053796879,277,0.7737430167597765,-0.921593681477062,0.7276279845007263,0.8140457104893364
football_1x2::all_books_opening,development,odds_ratio,0.75,236,0.06783558493820063,0.8134868056268013,191.9828861279251,198,0.8389830508474576,2.54962452206563,0.7867223133359008,0.8803850366056966
football_1x2::all_books_opening,development,odds_ratio,0.8,138,0.03966657085369359,0.8438515385260779,116.45151231659875,119,0.8623188405797102,1.846730205363234,0.7949589614846109,0.9100535280330899
football_1x2::all_books_opening,development,odds_ratio,0.85,51,0.01465938488071285,0.8739476511890569,44.571330210641904,42,0.8235294117647058,-5.041823942435109,0.6974585747569192,0.9042759653087368
football_1x2::all_books_opening,development,odds_ratio,0.9,2,0.0005748778384593274,0.9185734677867501,1.8371469355735002,2,1.0,8.142653221324991,0.34238022750665303,1.0
football_1x2::all_books_opening,development,odds_ratio,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_opening,development,shin,0.55,1046,0.30066110951422825,0.6698217882941796,700.6335905557119,702,0.6711281070745698,0.13063187803902254,0.6420764603967803,0.6989274092752631
football_1x2::all_books_opening,development,shin,0.6,738,0.2121299223914918,0.7102080103450122,524.133511634619,523,0.7086720867208672,-0.1535923624145008,0.6748767996367224,0.7403062510512612
football_1x2::all_books_opening,development,shin,0.65,502,0.14429433745329118,0.7513116814602688,377.15846409305493,379,0.7549800796812749,0.3668398221006064,0.7155128845699338,0.7905745377556933
football_1x2::all_books_opening,development,shin,0.7,359,0.10319057200344926,0.7826152717273509,280.958882550119,277,0.7715877437325905,-1.1027527994760367,0.7254209613668922,0.8120038429368616
football_1x2::all_books_opening,development,shin,0.75,236,0.06783558493820063,0.8130073470049501,191.86973389316825,198,0.8389830508474576,2.597570384250747,0.7867223133359008,0.8803850366056966
football_1x2::all_books_opening,development,shin,0.8,138,0.03966657085369359,0.8429077487130119,116.32126932239564,119,0.8623188405797102,1.9411091866698316,0.7949589614846109,0.9100535280330899
football_1x2::all_books_opening,development,shin,0.85,50,0.014371945961483185,0.872837410462568,43.641870523128404,42,0.84,-3.283741046256805,0.7148578393696501,0.916625793219666
football_1x2::all_books_opening,development,shin,0.9,2,0.0005748778384593274,0.9159948955669661,1.8319897911339322,2,1.0,8.40051044330339,0.34238022750665303,1.0
football_1x2::all_books_opening,development,shin,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_opening,validation,multiplicative,0.55,790,0.34051724137931033,0.6642180597445826,524.7322671982203,537,0.6797468354430379,1.5528775698455344,0.6464088866379434,0.7113451672028592
football_1x2::all_books_opening,validation,multiplicative,0.6,532,0.2293103448275862,0.70861573200314,376.98356942567045,388,0.7293233082706767,2.070757626753672,0.6900236716621757,0.7653348975254475
football_1x2::all_books_opening,validation,multiplicative,0.65,384,0.16551724137931034,0.7413871314171553,284.6926584641876,301,0.7838541666666666,4.246703524951134,0.7399813929419824,0.8221039515770655
football_1x2::all_books_opening,validation,multiplicative,0.7,264,0.11379310344827587,0.7707579450937742,203.48009750475637,210,0.7954545454545454,2.469660036077126,0.7427243604506216,0.8397097432421671
football_1x2::all_books_opening,validation,multiplicative,0.75,155,0.0668103448275862,0.8042377843417833,124.65685657297641,126,0.8129032258064516,0.86654414646683,0.7442173086876324,0.8664544940027284
football_1x2::all_books_opening,validation,multiplicative,0.8,76,0.032758620689655175,0.836650354497538,63.58542694181289,69,0.9078947368421053,7.124438234456731,0.8218729215106378,0.9546659959362239
football_1x2::all_books_opening,validation,multiplicative,0.85,26,0.011206896551724138,0.8701493969673303,22.623884321150587,25,0.9615384615384616,9.138906457113126,0.8110722109696524,0.9931780150064564
football_1x2::all_books_opening,validation,multiplicative,0.9,1,0.0004310344827586207,0.9039069046102206,0.9039069046102206,0,0.0,-90.39069046102206,0.0,0.7934506856227626
football_1x2::all_books_opening,validation,multiplicative,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_opening,validation,additive,0.55,848,0.36551724137931035,0.6735823090398658,571.1977980658062,577,0.6804245283018868,0.6842219262020999,0.6482858239910562,0.7109359500038751
football_1x2::all_books_opening,validation,additive,0.6,591,0.25474137931034485,0.7168246467880554,423.6433662517407,421,0.7123519458544839,-0.44727009335714385,0.6745778620156493,0.7473833114668131
football_1x2::all_books_opening,validation,additive,0.65,426,0.18362068965517242,0.7532865057512179,320.90005145001885,327,0.7676056338028169,1.4319128051598962,0.7252146635819334,0.8052134636292876
football_1x2::all_books_opening,validation,additive,0.7,315,0.13577586206896552,0.7810257259319109,246.02310366855193,251,0.7968253968253968,1.5799670893485884,0.7489397646947704,0.8375586182058126
football_1x2::all_books_opening,validation,additive,0.75,198,0.0853448275862069,0.8150224381903106,161.3744427616815,160,0.8080808080808081,-0.694163010950255,0.7475731843408006,0.8568616067710627
football_1x2::all_books_opening,validation,additive,0.8,108,0.04655172413793104,0.8486781287042567,91.65723790005973,95,0.8796296296296297,3.095150092537291,0.8048913482797926,0.9282893600607844
football_1x2::all_books_opening,validation,additive,0.85,45,0.01939655172413793,0.8826902095011816,39.72105942755317,40,0.8888888888888888,0.619867938770724,0.7650090300423141,0.9515952820543282
football_1x2::all_books_opening,validation,additive,0.9,12,0.005172413793103448,0.908382334877362,10.900588018528344,11,0.9166666666666666,0.8284331789304655,0.646120088858883,0.9851349055950829
football_1x2::all_books_opening,validation,additive,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_opening,validation,power,0.55,852,0.36724137931034484,0.6750226351366995,575.119285136468,578,0.6784037558685446,0.3381120731845155,0.6462994673619687,0.7089065078415421
football_1x2::all_books_opening,validation,power,0.6,593,0.25560344827586207,0.7190274971266799,426.3833057961212,423,0.7133220910623946,-0.5705406064285268,0.6756438404835848,0.7482543258735338
football_1x2::all_books_opening,validation,power,0.65,431,0.1857758620689655,0.7552198243355006,325.49974428860077,330,0.765661252900232,1.0441428564731403,0.7234324204433571,0.8031962975750588
football_1x2::all_books_opening,validation,power,0.7,320,0.13793103448275862,0.7833911897211394,250.6851807107646,256,0.8,1.660881027886063,0.7527308343245978,0.8401518703766164
football_1x2::all_books_opening,validation,power,0.75,201,0.08663793103448277,0.8184320728868206,164.50484665025095,163,0.8109452736318408,-0.7486799254979859,0.751177635582886,0.8590503950103615
football_1x2::all_books_opening,validation,power,0.8,115,0.04956896551724138,0.8507371338231973,97.83477038966768,100,0.8695652173913043,1.8828083568107057,0.7959024584651849,0.9193361530722793
football_1x2::all_books_opening,validation,power,0.85,50,0.021551724137931036,0.8853444719138934,44.267223595694674,45,0.9,1.4655528086106595,0.7863976856252035,0.9565242350681096
football_1x2::all_books_opening,validation,power,0.9,16,0.006896551724137931,0.9128493300309855,14.605589280495767,15,0.9375,2.465066996901455,0.7167126242970107,0.9888806552353576
football_1x2::all_books_opening,validation,power,0.95,1,0.0004310344827586207,0.9533522554948147,0.9533522554948147,0,0.0,-95.33522554948148,0.0,0.7934506856227626
football_1x2::all_books_opening,validation,odds_ratio,0.55,829,0.35732758620689653,0.6712405022369454,556.4583763544277,564,0.6803377563329313,0.909725409598583,0.6478230766099108,0.7111888299579788
football_1x2::all_books_opening,validation,odds_ratio,0.6,569,0.24525862068965518,0.7157780841979693,407.2777299086445,407,0.7152899824253075,-0.048810177266178645,0.6768630540914506,0.7508294535430007
football_1x2::all_books_opening,validation,odds_ratio,0.65,414,0.17844827586206896,0.7505615783667773,310.7324934438458,318,0.7681159420289855,1.7554363662208194,0.7251099091170417,0.8061920842910983
football_1x2::all_books_opening,validation,odds_ratio,0.7,305,0.1314655172413793,0.7778304522712317,237.23828794272566,244,0.8,2.2169547728768335,0.7515018970856933,0.8410351304843178
football_1x2::all_books_opening,validation,odds_ratio,0.75,187,0.08060344827586206,0.8128609537213969,152.0049983459012,151,0.8074866310160428,-0.5374322705354095,0.7450174612641955,0.857576968220064
football_1x2::all_books_opening,validation,odds_ratio,0.8,101,0.043534482758620686,0.8463225946570767,85.47858206036474,89,0.8811881188118812,3.4865524154804484,0.8037294739391893,0.9307128055381483
football_1x2::all_books_opening,validation,odds_ratio,0.85,38,0.016379310344827588,0.883287978134226,33.56494316910059,36,0.9473684210526315,6.408044291840554,0.8271453786822962,0.9854457918527075
football_1x2::all_books_opening,validation,odds_ratio,0.9,5,0.0021551724137931034,0.9129263941030524,4.564631970515262,4,0.8,-11.292639410305238,0.37553462976252533,0.9637758913675698
football_1x2::all_books_opening,validation,odds_ratio,0.95,0,0.0,,0.0,0,,,,
football_1x2::all_books_opening,validation,shin,0.55,836,0.3603448275862069,0.6707925913096381,560.7826063348574,570,0.6818181818181818,1.1025590508543681,0.6494747771793054,0.7124983033433886
football_1x2::all_books_opening,validation,shin,0.6,572,0.24655172413793103,0.7154830950756712,409.2563303832839,410,0.7167832167832168,0.1300121707545565,0.6785084559061436,0.7521656405854436
football_1x2::all_books_opening,validation,shin,0.65,415,0.1788793103448276,0.7503623447777614,311.400373082771,318,0.7662650602409639,1.5902715463202433,0.7232196575680937,0.8044262937717187
football_1x2::all_books_opening,validation,shin,0.7,305,0.1314655172413793,0.7775951828168797,237.1665307591483,244,0.8,2.2404817183120374,0.7515018970856933,0.8410351304843178
football_1x2::all_books_opening,validation,shin,0.75,188,0.08103448275862069,0.8118226156579481,152.62265174369423,152,0.8085106382978723,-0.3311977360075824,0.7463122393201261,0.8583537213803717
football_1x2::all_books_opening,validation,shin,0.8,100,0.04310344827586207,0.845463463362245,84.5463463362245,88,0.88,3.453653663775502,0.8018790057328857,0.9300059356298052
football_1x2::all_books_opening,validation,shin,0.85,37,0.015948275862068966,0.8817834144990353,32.62598633646431,35,0.9459459459459459,6.416253144691064,0.822953456491869,0.9850490231668423
football_1x2::all_books_opening,validation,shin,0.9,4,0.0017241379310344827,0.9119601727766142,3.647840691106457,3,0.75,-16.196017277661422,0.30064184258240184,0.9544127391902995
football_1x2::all_books_opening,validation,shin,0.95,0,0.0,,0.0,0,,,,
tennis_atp_winner::betfair_ltp_30min,development_2021_2023,multiplicative,0.55,6257,0.8768217488789237,0.7108036906990955,4447.498692704241,4387,0.7011347291034042,-0.9668961595691306,0.6896717663325037,0.7123508717673449
tennis_atp_winner::betfair_ltp_30min,development_2021_2023,multiplicative,0.6,5097,0.7142656950672646,0.7418026655432938,3780.968186274168,3760,0.7376888365705316,-0.41138289727621347,0.725436701442882,0.7495829633635973
tennis_atp_winner::betfair_ltp_30min,development_2021_2023,multiplicative,0.65,3933,0.5511491031390134,0.7764368365679123,3053.726078221599,3075,0.7818459191456903,0.5409082577778057,0.76866717841686,0.7944746252828289
tennis_atp_winner::betfair_ltp_30min,development_2021_2023,multiplicative,0.7,2988,0.4187219730941704,0.8086805565998014,2416.3375031202067,2435,0.8149263721552878,0.6245815555486423,0.8006002733949016,0.8284437538049338
