market,period,method,band,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
football_1x2::primary_closing_B365_BW_PS,validation,power,55-59.9%,206,0.10934182590233546,0.5748259294817741,118.41414147324548,120,0.5825242718446602,0.7698342362886024,0.514273518015913,0.6477535675327648
football_1x2::primary_closing_B365_BW_PS,validation,power,60-64.9%,131,0.06953290870488323,0.6218498541965483,81.46233089974783,76,0.5801526717557252,-4.1697182440823095,0.49453635953136416,0.6612020920076749
football_1x2::primary_closing_B365_BW_PS,validation,power,65-69.9%,94,0.049893842887473464,0.6714683840774377,63.118028103279144,66,0.7021276595744681,3.0659275497030403,0.6032278520902814,0.7851555638769665
football_1x2::primary_closing_B365_BW_PS,validation,power,70-74.9%,81,0.042993630573248405,0.7232183123132678,58.5806832973747,64,0.7901234567901234,6.690514447685558,0.6893461803165967,0.8646282639386685
football_1x2::primary_closing_B365_BW_PS,validation,power,75-79.9%,80,0.04246284501061571,0.7740412006854704,61.923296054837635,62,0.775,0.09587993145295792,0.6721321021639265,0.8526679265915337
football_1x2::primary_closing_B365_BW_PS,validation,power,80-84.9%,62,0.032908704883227176,0.8227510136806778,51.01056284820203,52,0.8387096774193549,1.5958663738677048,0.7279366398602256,0.9099593112969091
football_1x2::primary_closing_B365_BW_PS,validation,power,85-89.9%,26,0.013800424628450107,0.8705476748753782,22.634239546759833,24,0.9230769230769231,5.252924820154492,0.7585844622837095,0.9786449115277238
football_1x2::primary_closing_B365_BW_PS,validation,power,90-94.9%,18,0.009554140127388535,0.9170435250166071,16.50678345029893,18,1.0,8.295647498339287,0.8241207763533425,1.0
football_1x2::primary_closing_B365_BW_PS,validation,power,95%+,0,0.0,,0.0,0,,,,
football_1x2::primary_closing_B365_BW_PS,validation,odds_ratio,50-54.9%,244,0.12951167728237792,0.5250780897852318,128.11905390759657,136,0.5573770491803278,3.229895939509597,0.49464373074001444,0.6183317178924808
football_1x2::primary_closing_B365_BW_PS,validation,odds_ratio,55-59.9%,204,0.10828025477707007,0.5753666869880344,117.37480414555901,116,0.5686274509803921,-0.6739236007642257,0.5000149876871265,0.6347030813587404
football_1x2::primary_closing_B365_BW_PS,validation,odds_ratio,60-64.9%,126,0.06687898089171974,0.6230739170985128,78.5073135544126,74,0.5873015873015873,-3.577232979692546,0.49999785253375945,0.6694395536677615
football_1x2::primary_closing_B365_BW_PS,validation,odds_ratio,65-69.9%,89,0.04723991507430998,0.6718783299650606,59.79717136689039,62,0.6966292134831461,2.475088351808552,0.5946286603942715,0.7823580914791123
football_1x2::primary_closing_B365_BW_PS,validation,odds_ratio,70-74.9%,85,0.04511677282377919,0.7231130976810226,61.464613302886924,68,0.8,7.688690231897743,0.7028462911516961,0.8712100185598731
football_1x2::primary_closing_B365_BW_PS,validation,odds_ratio,75-79.9%,79,0.04193205944798301,0.7742576247662353,61.166352356532585,62,0.7848101265822784,1.055250181604317,0.682128319163289,0.8610779526794132
football_1x2::primary_closing_B365_BW_PS,validation,odds_ratio,80-84.9%,54,0.028662420382165606,0.8205425190044348,44.30929602623948,44,0.8148148148148148,-0.5727704189619987,0.6916405221784752,0.8961731445791086
football_1x2::primary_closing_B365_BW_PS,validation,odds_ratio,85-89.9%,26,0.013800424628450107,0.8704070986937839,22.63058456603838,26,1.0,12.959290130621614,0.8712710781407846,1.0
football_1x2::primary_closing_B365_BW_PS,validation,odds_ratio,90-94.9%,13,0.006900212314225053,0.9110924173308711,11.844201425301325,13,1.0,8.89075826691289,0.7719046276458016,0.9999999999999999
football_1x2::primary_closing_B365_BW_PS,validation,odds_ratio,95%+,0,0.0,,0.0,0,,,,
football_1x2::primary_closing_B365_BW_PS,validation,shin,50-54.9%,242,0.12845010615711253,0.525099929490023,127.07418293658557,133,0.5495867768595041,2.4486847369481035,0.48661372918330814,0.6110101627148623
football_1x2::primary_closing_B365_BW_PS,validation,shin,55-59.9%,205,0.10881104033970276,0.5750788686998096,117.89116808346097,115,0.5609756097560976,-1.4103258943712005,0.4925383204777709,0.6271697113525583
football_1x2::primary_closing_B365_BW_PS,validation,shin,60-64.9%,129,0.06847133757961783,0.6227437436102589,80.33394292572339,76,0.5891472868217055,-3.3596456788553386,0.5028661010486245,0.6702726178737927
football_1x2::primary_closing_B365_BW_PS,validation,shin,65-69.9%,87,0.04617834394904458,0.6709296011004268,58.37087529573713,62,0.7126436781609196,4.17140770604928,0.6101602906798939,0.7971427236082388
football_1x2::primary_closing_B365_BW_PS,validation,shin,70-74.9%,89,0.04723991507430998,0.722627815165254,64.3138755497076,70,0.7865168539325843,6.388903876733032,0.690471517751574,0.8588520349782139
