period,estimator,band,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
development_2021_2023,market_shin,80-84.9%,502,0.0834857808082488,0.824002988375269,413.649500164385,420,0.8366533864541833,1.2650398078914327,0.8017797028716886,0.8664138469176161
development_2021_2023,market_shin,85-89.9%,340,0.05654415433228006,0.8743170663079259,297.2678025446948,307,0.9029411764705882,2.862411016266231,0.866826509331312,0.9300523805494022
development_2021_2023,market_shin,90-94.9%,213,0.03542324962581074,0.9201066586495454,195.98271829235318,201,0.9436619718309859,2.355531318144044,0.9041225653109262,0.9674819748350789
development_2021_2023,market_shin,95%+,60,0.009978380176284716,0.9655087189258155,57.93052313554893,58,0.9666666666666667,0.11579477408512062,0.886362257256914,0.9908106807438021
development_2021_2023,elo_global,50-54.9%,1123,0.1867620156327956,0.5246589704334882,589.1920237968072,588,0.5235975066785397,-0.10614637549485328,0.49435594611966105,0.5526781770794159
development_2021_2023,elo_global,55-59.9%,1099,0.18277066356228172,0.5744296049931402,631.2981358874611,627,0.5705186533212011,-0.39109516719391113,0.5410574761522318,0.5994885640426542
development_2021_2023,elo_global,60-64.9%,974,0.16198237152835523,0.624364975827384,608.131486455872,575,0.5903490759753593,-3.401589985202469,0.5591690686965975,0.6208192089657765
development_2021_2023,elo_global,65-69.9%,793,0.13188092466322968,0.6744814288854012,534.8637731061232,506,0.6380832282471627,-3.639820063823851,0.6040448318364262,0.6707902656296554
development_2021_2023,elo_global,70-74.9%,677,0.11258938965574589,0.7248431449049554,490.71880910065477,493,0.7282127031019202,0.3369558196964828,0.6934831751617471,0.7603669774644283
development_2021_2023,elo_global,75-79.9%,560,0.09313154831199069,0.7727365679969411,432.73247807828704,421,0.7517857142857143,-2.0950853711226847,0.7143732685329502,0.7857673216780263
development_2021_2023,elo_global,80-84.9%,426,0.07084649925162148,0.82410138765594,351.06719114143044,335,0.7863849765258216,-3.7716411130118366,0.7449950867493096,0.8226560669328744
development_2021_2023,elo_global,85-89.9%,267,0.04440379178446699,0.8717332596943458,232.75278033839032,224,0.8389513108614233,-3.2781948832922514,0.7901044904877194,0.8781831519881246
development_2021_2023,elo_global,90-94.9%,85,0.014136038583070014,0.9209050188277712,78.27692660036055,82,0.9647058823529412,4.380086352516999,0.9012995216039354,0.987924958145358
development_2021_2023,elo_global,95%+,9,0.0014967570264427074,0.9610543299234477,8.64948896931103,9,1.0,3.8945670076552252,0.7008549515804559,1.0
development_2021_2023,stack_market_elo,50-54.9%,831,0.13820056544154333,0.5261209695058672,437.2065256593756,428,0.5150421179302046,-1.1078851575662574,0.48107128869736293,0.5488745168635101
development_2021_2023,stack_market_elo,55-59.9%,984,0.16364543489106936,0.5754067017783477,566.2001945498941,551,0.5599593495934959,-1.5447352184851826,0.5287704257653985,0.5906819407518673
development_2021_2023,stack_market_elo,60-64.9%,904,0.1503409279893564,0.6243238721814429,564.3887804520244,569,0.629424778761062,0.5100906579619036,0.5974561885281282,0.6602980677094874
development_2021_2023,stack_market_elo,65-69.9%,838,0.13936470979544321,0.6741151091377989,564.9084614574755,568,0.6778042959427207,0.3689186804921807,0.6454146740060893,0.7085712183226842
development_2021_2023,stack_market_elo,70-74.9%,677,0.11258938965574589,0.7249162686170495,490.7683138537425,486,0.7178729689807977,-0.7043299636251832,0.6828170919519146,0.7504702705876379
development_2021_2023,stack_market_elo,75-79.9%,616,0.10244470314318975,0.7738057155258495,476.66432076392334,459,0.7451298701298701,-2.867584539597945,0.7092700220961797,0.7779513402415105
development_2021_2023,stack_market_elo,80-84.9%,493,0.08198902378180609,0.8242527917478264,406.3566263316784,409,0.8296146044624746,0.5361812714648195,0.7939087261172254,0.8602234809079731
development_2021_2023,stack_market_elo,85-89.9%,352,0.058539830367537,0.8729839146988638,307.29033797400007,314,0.8920454545454546,1.9061539846590758,0.8552936963978985,0.9203326202058517
development_2021_2023,stack_market_elo,90-94.9%,240,0.039913520705138865,0.9211689906025076,221.0805577446018,227,0.9458333333333333,2.466434273082574,0.9095446091817401,0.9680748122037033
development_2021_2023,stack_market_elo,95%+,78,0.012971894229170132,0.9674666463157456,75.46239841262816,75,0.9615384615384616,-0.5928184777284073,0.8929155395249817,0.986834174586839
SEALED_HOLDOUT_2024_2025,market_multiplicative,50-54.9%,654,0.15072597372666513,0.5266903829080762,344.45551042188185,329,0.5030581039755352,-2.363227893254105,0.4648326777929376,0.541247814621102
SEALED_HOLDOUT_2024_2025,market_multiplicative,55-59.9%,718,0.1654759161097027,0.5756523595306727,413.31839414302306,401,0.5584958217270195,-1.7156537803653227,0.5219585044765418,0.5944105388549878
SEALED_HOLDOUT_2024_2025,market_multiplicative,60-64.9%,704,0.16224936621341324,0.6253356499961927,440.23629759731966,417,0.5923295454545454,-3.300610454164732,0.5556243515156386,0.6280325936661083
SEALED_HOLDOUT_2024_2025,market_multiplicative,65-69.9%,559,0.12883152800184375,0.6740758939153256,376.808424698667,386,0.6905187835420393,1.6442889626713697,0.6510054358679487,0.7274315052314027
SEALED_HOLDOUT_2024_2025,market_multiplicative,70-74.9%,513,0.1182300069140355,0.7239662914588457,371.39470751838786,373,0.7270955165692008,0.31292251103550717,0.6869670667967783,0.7638481610134075
SEALED_HOLDOUT_2024_2025,market_multiplicative,75-79.9%,423,0.09748790043788891,0.7717510596458227,326.450698230183,323,0.7635933806146572,-0.8157679031165488,0.7208448047533397,0.8015974168062042
SEALED_HOLDOUT_2024_2025,market_multiplicative,80-84.9%,338,0.07789813321041715,0.8235402848504119,278.3566162794392,275,0.8136094674556213,-0.9930817394790514,0.7686535928425289,0.8515169409814571
SEALED_HOLDOUT_2024_2025,market_multiplicative,85-89.9%,213,0.0490896519935469,0.873151564519786,185.98128324271443,190,0.892018779342723,1.8867214822936962,0.8431858768788597,0.9269620501284569
SEALED_HOLDOUT_2024_2025,market_multiplicative,90-94.9%,158,0.03641392025812399,0.923285698443041,145.87914035400047,144,0.9113924050632911,-1.189329337974987,0.8567703213743337,0.9464849195712411
SEALED_HOLDOUT_2024_2025,market_multiplicative,95%+,59,0.013597603134362757,0.9655741989376527,56.96887773732151,59,1.0,3.442580106234727,0.9388706294732116,1.0
SEALED_HOLDOUT_2024_2025,market_additive,50-54.9%,654,0.15072597372666513,0.5267536089531045,344.4968602553304,329,0.5030581039755352,-2.3695504977569337,0.4648326777929376,0.541247814621102
SEALED_HOLDOUT_2024_2025,market_additive,55-59.9%,719,0.16570638395943765,0.5758276496902696,414.0200801273038,401,0.5577190542420027,-1.8108595448266818,0.5212047740273107,0.5936198517425135
SEALED_HOLDOUT_2024_2025,market_additive,60-64.9%,707,0.16294076976261812,0.6257475977442769,442.40355160520375,423,0.5983026874115983,-2.7444910332678596,0.5617286238605971,0.6338142757201405
SEALED_HOLDOUT_2024_2025,market_additive,65-69.9%,544,0.1253745102558193,0.674053177858917,366.6849287552509,377,0.6930147058823529,1.896152802343587,0.65301416961105,0.7303084077858023
SEALED_HOLDOUT_2024_2025,market_additive,70-74.9%,523,0.12053468541138511,0.723729876719053,378.5107255240647,376,0.7189292543021033,-0.48006224169496736,0.6789149781456532,0.7557508898606424
SEALED_HOLDOUT_2024_2025,market_additive,75-79.9%,421,0.09702696473841899,0.7719441549735914,324.988489243882,320,0.7600950118764845,-1.184914309710683,0.7170693435964688,0.7984170701069304
SEALED_HOLDOUT_2024_2025,market_additive,80-84.9%,334,0.07697626181147729,0.823265756082018,274.97076253139403,272,0.8143712574850299,-0.8894498596988099,0.769183223683565,0.8524101140111298
SEALED_HOLDOUT_2024_2025,market_additive,85-89.9%,222,0.05116386264116156,0.8728942864842728,193.78253159950856,198,0.8918918918918919,1.8997605407619078,0.8441832517300515,0.9262687321908748
SEALED_HOLDOUT_2024_2025,market_additive,90-94.9%,154,0.035492048859184146,0.9231826865490482,142.17013372855342,140,0.9090909090909091,-1.4091777458139165,0.853194651458263,0.94507470655074
SEALED_HOLDOUT_2024_2025,market_additive,95%+,61,0.01405853883383268,0.964911835563935,58.85962196940004,61,1.0,3.5088164436064995,0.9407561321018871,1.0
SEALED_HOLDOUT_2024_2025,market_power,50-54.9%,655,0.1509564415764001,0.5268178237397342,345.0656745495259,330,0.5038167938931297,-2.300102984660446,0.46561637418786195,0.5419727049950872
