period,estimator,threshold,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
SEALED_HOLDOUT_2024_2025,market_shin,0.75,1193,0.27494814473380963,0.8350590201138407,996.2254109958119,992,0.8315171835708298,-0.3541836543010879,0.8092212045235453,0.8516850451474934
SEALED_HOLDOUT_2024_2025,market_shin,0.8,771,0.17769071214565568,0.8693827893917236,670.2941306210189,671,0.8702983138780804,0.0915524486356789,0.8447349509288118,0.8921899948130694
SEALED_HOLDOUT_2024_2025,market_shin,0.85,437,0.10071445033417838,0.9042663529134414,395.16439622317387,399,0.9130434782608695,0.8777125347428139,0.8828962327517329,0.9359922650899173
SEALED_HOLDOUT_2024_2025,market_shin,0.9,217,0.05001152339248675,0.9355916072653921,203.0233787765901,203,0.9354838709677419,-0.010773629765026271,0.8946339453907133,0.9611836216968739
SEALED_HOLDOUT_2024_2025,market_shin,0.95,61,0.01405853883383268,0.9659354241401507,58.92206087254919,61,1.0,3.4064575859849344,0.9407561321018871,1.0
SEALED_HOLDOUT_2024_2025,elo_global,0.55,3625,0.8354459552892372,0.7002018216305292,2538.2316034106684,2392,0.6598620689655172,-4.0339752665012,0.644277810187415,0.6751078706564798
SEALED_HOLDOUT_2024_2025,elo_global,0.6,2919,0.672735653376354,0.7305552791622663,2132.490859874655,2023,0.6930455635491607,-3.7509715613105565,0.6760688800309437,0.7095148116875668
SEALED_HOLDOUT_2024_2025,elo_global,0.65,2252,0.5190135976031344,0.761833529014506,1715.6491073406673,1629,0.7233570159857904,-3.8476513028715575,0.7045128174630746,0.7414405078765152
SEALED_HOLDOUT_2024_2025,elo_global,0.7,1659,0.3823461627103019,0.7932073074129796,1315.9309229981332,1255,0.7564798071127184,-3.6727500300261173,0.7352492800051439,0.7765253064930412
SEALED_HOLDOUT_2024_2025,elo_global,0.75,1112,0.25628024890527773,0.8267524753781912,919.3487526205486,874,0.7859712230215827,-4.0781252356608455,0.7609015714021065,0.8090718732771879
SEALED_HOLDOUT_2024_2025,elo_global,0.8,675,0.15556579857109934,0.860614124545293,580.9145340680727,549,0.8133333333333334,-4.728079121195961,0.7821955834883026,0.8409248734367202
SEALED_HOLDOUT_2024_2025,elo_global,0.85,363,0.08365982945379119,0.8934116062551251,324.3084130706104,315,0.8677685950413223,-2.5643011213802747,0.8290401927083948,0.8987946623222769
SEALED_HOLDOUT_2024_2025,elo_global,0.9,128,0.02949988476607513,0.9285061700753678,118.84878976964708,116,0.90625,-2.2256170075367843,0.8432700274269215,0.945556195600853
SEALED_HOLDOUT_2024_2025,elo_global,0.95,21,0.004839824844434202,0.9596609153219094,20.1528792217601,19,0.9047619047619048,-5.489901056000468,0.7108586092608176,0.9734812325619255
SEALED_HOLDOUT_2024_2025,stack_market_elo,0.55,3697,0.8520396404701545,0.7058047663443762,2609.3602211751586,2574,0.696240194752502,-0.9564571591874182,0.6812187029913493,0.710854293419141
SEALED_HOLDOUT_2024_2025,stack_market_elo,0.6,2980,0.6867941922101867,0.7372252406693122,2196.9312171945503,2187,0.7338926174496644,-0.3332623219647779,0.7177322277052448,0.7494507708683295
SEALED_HOLDOUT_2024_2025,stack_market_elo,0.65,2281,0.5256971652454483,0.7716819197362919,1760.2064589184818,1748,0.766330556773345,-0.5351362962946804,0.7485258206650439,0.7832397402711245
SEALED_HOLDOUT_2024_2025,stack_market_elo,0.7,1710,0.394100023046785,0.8043214926434548,1375.3897524203076,1366,0.7988304093567251,-0.5491083286729648,0.7791698771464793,0.8171513255762305
SEALED_HOLDOUT_2024_2025,stack_market_elo,0.75,1198,0.27610048398248443,0.837832197986262,1003.7229731875418,998,0.8330550918196995,-0.47771061665624615,0.8108799316067814,0.8531011568664326
SEALED_HOLDOUT_2024_2025,stack_market_elo,0.8,786,0.1811477298916801,0.8715326084998027,685.0246302808449,685,0.871501272264631,-0.003133623517170836,0.8462867190603087,0.8931021715557468
SEALED_HOLDOUT_2024_2025,stack_market_elo,0.85,455,0.1048628716294077,0.9065581403049728,412.48395383876266,414,0.9098901098901099,0.333196958513704,0.880034925270373,0.9328820263901805
SEALED_HOLDOUT_2024_2025,stack_market_elo,0.9,237,0.05462088038718599,0.9370744392784041,222.08664210898175,223,0.9409282700421941,0.3853830763790089,0.9033011630807447,0.9644896276883811
SEALED_HOLDOUT_2024_2025,stack_market_elo,0.95,78,0.017976492279327034,0.9657810304418868,75.33092037446717,78,1.0,3.421896955811321,0.9530621902878059,1.0
